pH,Temperature,GasFlow,CH4,FeedRate,Label
6.361237511009973,35.67394535679148,4.91043075141562,59.58651186401244,204.5160022528573,1
6.379868883034253,36.664710452584956,4.799441613934036,63.61742122573197,212.93922639892975,1
5.689073722436387,37.07628210508603,4.06363466676413,59.40467632318086,212.8582366473875,1
6.40780979689951,37.3150784289085,4.332457758442664,63.7659124647075,219.33194584581656,1
5.83195034111926,35.560476295198484,4.197514456695318,60.80226535991238,201.04646815548656,1
5.9877573444755505,37.19689561780033,4.530459539819448,64.79035172495058,209.2340159357727,1
5.513258845141902,36.410373064080495,4.929882156384427,58.67102947509131,204.45934913066733,1
6.2155592665096355,35.88230205663903,4.765240919157227,60.935269662456406,215.9213424964588,1
6.05153293549508,35.247405899956036,4.386136254778634,60.332738310426436,216.20162392542352,1
6.124878307462789,37.33220242551646,4.372149758914469,62.842202815105544,201.30468774199733,1
5.53672345763162,35.86240362944429,4.773699177207571,61.73861233859473,208.1764358137935,1
6.396634628439155,36.49208481102571,4.6133891437984955,64.90080029747487,210.44783941089673,1
6.283502614613537,36.24147666659114,4.036340425547715,63.84130449151077,218.88809187913438,1
5.934382024386969,36.510908805731056,4.424137900604435,64.97834071605628,218.06722107136244,1
5.541101447015148,37.337056010585115,4.600836744649504,58.175991926445604,208.89424555826244,1
5.649711584073307,37.619143266816565,4.012698756776021,64.1117406533092,218.81678297300414,1
5.57298446649524,37.15951259764097,4.548892192405624,64.67993704408244,215.9629936186187,1
6.194414044760251,37.77652916198399,4.160349731143834,60.63171991635709,216.85883718406157,1
5.601585457143046,37.80634204723618,4.74515546155681,61.07533053381667,206.7744273234351,1
5.647606403162179,35.281020574695766,4.423594578961073,63.90168944727181,210.6370107529957,1
5.951148779515217,35.95712755561875,4.1569499113191,64.9306950638638,200.51465186037956,1
5.811815901735847,37.30813833508579,4.520558156243654,60.19698430570009,219.85478611387626,1
6.1191696440115715,35.88546734946834,4.847953143201631,59.051149062372176,209.27148149638296,1
6.339588796248413,37.95097415708812,4.383057592487126,58.96676761162103,211.33859040121857,1
6.443993038144926,36.99683520865553,4.6021595393331145,60.165043837894075,212.12679639668033,1
6.384677997469192,36.1265779663789,4.242053653944346,61.366703003907844,207.52375588648647,1
5.969925993499666,35.28718892017381,4.336209999416274,63.785834648259396,208.0064221842866,1
6.467895101065325,37.126534433597726,4.366036586543967,59.761645819601384,213.70735974184487,1
5.802446489978377,37.78067845957332,4.116335881376936,58.20118234200129,204.42053550904035,1
6.106619133301212,37.504886006216395,4.170128069943807,62.093060013044926,202.88306199969867,1
6.063178648330556,35.054546834336854,4.557807088419022,61.65243086575613,200.8569587852232,1
6.189416891160688,36.71676365522616,4.62309727905187,61.70841762561653,214.4398724429281,1
6.0250038643140025,37.766809306780175,4.943509332963983,63.086728441226285,218.23523995329214,1
6.423154821961113,35.78599539120124,4.993929678069485,59.872057802332,200.37078416221652,1
6.462224963375304,35.67115412642065,4.584120863262466,64.79467710232491,200.98900790639044,1
5.769311953655125,36.82647191781094,4.762558056583144,63.6515651279636,217.67690754451903,1
5.668436025481758,36.11011199254166,4.714254250001984,63.0071702660913,206.16109357793522,1
5.8042230386319185,35.96192604064889,4.8920801896075865,64.36657533881599,200.2965495116968,1
5.825016391588653,36.176106581540715,4.982385485304633,64.60917473709502,212.5665022960657,1
5.5458053012968165,35.57365116408804,4.434206260092575,64.71324937428452,201.89408778576615,1
6.291352352128989,35.57357543894547,4.5078511075661,63.36879571693129,213.84990696071782,1
6.275747819365852,37.44077807212278,4.305742424779951,60.54821416740969,216.31485348881162,1
5.538643111819479,36.54336409267807,4.920404615320445,64.1950279498316,216.08607875277465,1
5.521548838271041,37.66306123475059,4.9116639665227355,62.645690424366244,205.97827796450622,1
5.989927371343646,37.287858262303644,4.813028678789413,60.40340789836863,206.52134258785586,1
6.236181215069394,37.05906764594412,4.5131972087298635,60.9418232424876,213.14319486130685,1
5.532433320339975,35.22706872741778,4.573086754631505,59.47195118518953,215.49567990425635,1
6.27236397460523,37.129886241853164,4.903602685643734,58.985844567091924,205.18480674869804,1
5.75229927260433,37.347166028265576,4.521344658234782,59.7687305306985,202.7285428364344,1
6.393016334664654,37.07638714016359,4.528524991619389,64.75829607261653,216.9918189930168,1
5.6781213757339755,36.524391781258736,4.486078651589115,63.91000494604106,202.9817614288759,1
5.951786237456776,36.9096216600135,4.945254614680708,64.29485454446073,210.67695739687818,1
6.106720790629886,37.55720402937848,4.744388265213014,64.15534926386901,217.91861228663538,1
6.332586020029058,35.02813462968164,4.310933872971,60.82461891274305,213.55830600606572,1
5.806860981527969,35.97067439318705,4.400203039570522,64.6873352030505,208.74315693088744,1
5.640672223059142,35.01906742003077,4.2366126611163715,64.5716762557004,219.09985071236343,1
6.029001355948272,36.93909003435941,4.795918009881137,58.39121337648195,207.48614598186515,1
6.142247302497601,37.69476028811147,4.7268295611363325,60.45043026066075,218.1996463677244,1
6.164619448250959,37.49070585830759,4.385507541832208,58.01511188524888,203.3233718798701,1
6.427177417269506,35.099372101245535,4.596039259935149,60.86389254742272,208.5915736496186,1
5.900818349134212,35.20227748529802,4.1223304961754526,58.44057544225207,201.07815718284064,1
5.585610603208396,37.08985157535601,4.114205200223161,59.830451459930075,213.1389836771227,1
5.612265662746147,37.73076874565595,4.477484178001449,64.74140243237186,203.8502147723655,1
5.530624387239401,36.77084422416943,4.328738387253034,62.006733794861915,209.47300341437472,1
5.957156167057481,37.553532902912515,4.191834003958813,61.497444402255795,208.32008523189793,1
6.173769421177318,35.150398000155036,4.529420441968405,61.34978459570887,219.47161222770893,1
6.255821815799708,35.4649358561321,4.509214438905802,63.486158455723086,210.49138731031192,1
5.856700770157531,36.12996612943558,4.367003945871915,58.13968133052742,214.6119229233537,1
6.1108837590999165,35.8060325663988,4.630023373260519,60.16110566740548,204.86762700589534,1
6.241152887994938,37.42732882946608,4.625708625185552,63.48902638898515,207.3140022825078,1
5.571803791349211,36.81465682468646,4.255976249089535,63.44235542512791,207.16215110269417,1
6.1706730389414135,36.658598351262555,4.817484788115707,63.82613795200672,201.36595473957797,1
5.795115657742766,37.61263741278638,4.403989629743416,61.604085404016466,203.66687574035754,1
6.052686267687438,35.79384479612556,4.8292335780320235,59.40171300198446,207.1971041378238,1
5.595073982405215,36.76394624967673,4.941972064370194,59.21209139727415,200.39474339007364,1
5.922463134392008,37.24524548223175,4.975100643051814,58.35895347294676,215.71923774118991,1
5.868674072656198,35.461194492365976,4.1923051567055625,64.46718633747957,216.18715069926688,1
5.811729077003127,37.820570796345685,4.1052533058965714,60.257755102630874,213.05842338132777,1
6.499419076453173,36.396925151271134,4.810714888420231,64.41106124726309,200.19256847662513,1
5.78894072852203,35.30107925908537,4.77606024904312,61.96935298825691,201.91119887501176,1
5.920724375115014,36.54190811658775,4.697751442971866,63.45638964978171,201.75744403896502,1
5.9876455957343575,35.483370307613946,4.75325555506604,62.60368183736709,214.4600190826428,1
5.5749942572961295,36.53097383885445,4.840580653561708,62.99338978982333,217.23495958056793,1
5.7061045348372,35.86070200222077,4.44127909068547,61.66279998685043,205.0432572978124,1
5.88123735467903,37.061128112454995,4.645381338452537,58.77331160739238,219.71405284917782,1
6.062745221569539,36.45068715837791,4.967247182565677,58.98230609392267,210.8734670573705,1
6.305077581934979,36.19671106648182,4.736304692039362,64.2941405969035,205.23306174256408,1
5.741460044589339,36.0820566062035,4.4184415111768285,58.777310597617124,204.62578016720693,1
6.373228026211493,36.69977324269111,4.2678202904983715,64.60516318789631,215.4862220647516,1
5.86243034895509,37.29632859631055,4.5960522902155425,62.786728589912265,206.42898627562727,1
5.709495441234544,35.760741952862325,4.083734459768377,61.297263325519566,208.1246656475394,1
5.502539672350049,37.56910000081285,4.681869218907096,61.12718806297655,219.34042450770448,1
6.440541610193599,35.28529078531594,4.615139238425747,63.7191573813116,203.45903701857588,1
5.627962072402053,35.779333337074156,4.279671145368495,64.75489228532447,215.60954661142708,1
5.559737904379731,37.35944425709215,4.16963951834659,60.50069370194639,206.3703921505473,1
5.772381571730195,35.92627409799923,4.754201528607901,59.86587727120152,216.01448193872415,1
5.591016986209795,36.785509733995376,4.863000872777317,58.55508018602935,212.69775460423165,1
6.0116167517462245,35.99582340388851,4.100674537720904,62.73539707398425,206.18755928620925,1
5.83891903559255,37.15277820564825,4.945353563895646,60.33546211140134,214.93466147677833,1
6.45660902745173,35.293480850731115,4.529201949244586,58.07815034525011,216.50356061603665,1
5.786890701367214,35.99830248115165,4.687286938248053,63.5242587000066,207.99980502392458,1
6.165520067473619,37.8690632341967,4.886902295491867,62.9090587620508,218.86127778620738,1
6.375938048335996,37.18702721898672,4.917247759053172,63.721733249484664,210.0450819682175,1
6.002281903177455,35.026372371229435,4.0302497340369285,63.22359316479055,211.09537800299412,1
6.260958119733071,37.848988457594785,4.452530655566491,58.61911920644067,212.5311888464197,1
5.599733812380642,36.86390897340354,4.527738843922559,62.98551973013111,207.019191142288,1
5.643861800978169,35.70863148694207,4.683634349344305,61.347159075769866,210.81634961592317,1
5.8229984224109135,37.51010650455078,4.999455079599421,60.185442758061804,214.373032234477,1
5.671100244203848,37.22729580856832,4.430851371033997,62.23713983194248,204.7512126205583,1
6.351656735234421,35.52000592378598,4.928605440736903,58.428738573248424,205.75963098787633,1
6.0629454976697605,37.57540575107992,4.57702485672964,59.5127958331673,217.1806677295916,1
6.096162110771734,35.69704090934709,4.561843561956289,62.72709483171461,213.61054910219184,1
6.224004608928178,37.68721411426477,4.824822049207021,62.25387901224279,200.64330810889635,1
6.249522368534217,37.924878267947534,4.3055666211570225,62.248290318071305,215.37333218237472,1
6.139088979458233,37.76764668206299,4.473339959668769,61.72292743379256,200.7648678073381,1
6.4002213121988385,35.78684843562635,4.978421074294268,59.41474453429117,205.06911356851415,1
5.984625634086717,36.981500230309265,4.440664607758549,60.46271572105132,210.80173955488118,1
6.458298318044102,37.88585598868152,4.328044788578395,62.76111048728307,214.43824593983044,1
6.153417128261356,35.33903076267691,4.539475651669755,63.34276125330749,204.01619112964474,1
5.848208830387485,35.61140131697624,4.886928554455835,64.00972131237779,203.3840624065164,1
6.260550234784524,36.09192820355807,4.686170983778057,61.45357702249214,209.43957868919648,1
6.381284812376828,36.91089279672463,4.235767942765265,58.77531270377661,218.66813686022743,1
5.653385951538229,37.20222941577756,4.495849517132818,58.98045767919638,215.53311215180577,1
6.404484536152768,35.36451982238945,4.067088828080307,63.948949659194994,210.01906877906194,1
6.174535257027043,36.32444101172767,4.412428256434543,60.09761394655466,211.25856311472515,1
5.65980790770576,37.15169230918554,4.549429749259904,63.932645922291755,218.4202822152826,1
6.400586763698544,36.80369274384267,4.318734305098859,60.50018748744505,213.05072128518842,1
6.2119671012062305,35.483856605148965,4.997949336712871,58.75252169311239,212.14184474620887,1
6.031023694296824,36.77296453360591,4.5337648634793055,58.40537086013063,219.91850838189907,1
6.481277041148523,36.5730558396028,4.208348897158757,59.28059462472329,201.14097064385675,1
6.111858955014694,36.43470965072915,4.416311783627277,61.67649338796421,217.45705853518217,1
5.570718651312555,36.63226780255077,4.701016894983179,64.79482171351934,214.79384306933514,1
6.0481145432128995,37.30030616561021,4.997058227290841,64.22114049280373,201.7819256395016,1
6.074827950376087,37.359422467132966,4.671875482557811,60.91877503961226,206.44888748642168,1
6.127004934595168,36.23710617744781,4.391997532070393,63.857192786483814,206.31310846370576,1
6.144923937043116,37.620300314038815,4.621771913960474,61.44951160620942,200.70605408321933,1
6.181572554374671,37.992578081849,4.808430553306272,62.44126330448074,209.38289004100938,1
5.724324197115611,37.076327596466086,4.177301917512058,64.20933915442137,207.0797717449939,1
5.89979640945267,35.6481248296387,4.481662351404946,62.76318143106592,206.05558340476884,1
6.201837594575405,36.86174664205615,4.372388273827991,60.1896294785862,217.22658705778315,1
5.511935009043022,37.14771713585949,4.417253865635879,63.023842405832774,210.1502604669429,1
5.583860637369,37.946157048238156,4.086045541420241,59.10904393646011,208.40670561024152,1
6.4446233848195495,35.87921670972437,4.568662140591082,61.65005516896122,206.60295042549404,1
6.1963324338984265,36.504386992117816,4.578286627785692,59.47108794898702,218.5309812117287,1
5.610571050839281,37.07080768977664,4.885896110584518,58.58814455997877,200.57504047380405,1
5.833153745157454,37.36984379980205,4.717366517503839,63.75509959814118,207.94997090076666,1
6.4937590183324705,36.09831831506092,4.805383201361984,60.45564495431601,204.3688754278573,1
5.836669073061769,35.57803329344856,4.129110606577189,60.54774735168541,202.93588370967055,1
6.002328781535417,35.106236678572735,4.431327758139011,64.7060386498256,207.1768982412091,1
5.637641332648893,35.915590191092036,4.79127791333323,60.19561367121996,207.66991873897132,1
6.288786516525165,35.781681482473665,4.478290680397733,58.44217870431323,203.48141164618585,1
5.70944730886365,36.390744789065685,4.820980379916691,60.4815711262379,207.60975515774092,1
5.801005265203348,35.96147316419568,4.403504400376,64.29582298680928,200.48752261267012,1
6.1245853297105946,37.66304871506985,4.416960089614464,62.55639526419135,211.71429159410891,1
5.838631495506812,35.412253540533186,4.21961722146443,58.40211593869548,215.29454907002236,1
6.0328071473808444,37.35690072084125,4.290196661186795,63.63270497587554,206.18408767781793,1
5.621333950423586,36.601432185817345,4.945295558208412,60.900758343224155,210.30777307771035,1
5.9512894118808575,36.372304404529494,4.2143552982473595,60.95737659568569,209.93801940739638,1
6.2448584719919085,35.419495496009894,4.57161391785997,62.63535186539637,207.65585312706787,1
6.049164372798449,37.13222615475689,4.465101211161402,60.33345644484095,216.49406444950915,1
6.4888168812075655,35.64990665838388,4.889394747373702,61.81800204881761,208.95846524914796,1
6.393163141112903,37.73101659778941,4.272656757449095,60.50860590086182,217.0384848331432,1
5.99082453023668,35.86408608293368,4.9621759240916035,59.519266581557254,212.20674421974377,1
5.9279164202041175,36.35390464955464,4.105988171739098,59.799968137664784,203.33994185784104,1
6.249624869981229,37.093233197026024,4.7941039460352,62.89484015857715,202.57420815517372,1
6.478591980242555,35.56555041346109,4.3504496684953,62.94814083619711,202.80897856442087,1
5.6705062049977535,37.62972543230394,4.332014950038449,62.659089718393155,217.174969836569,1
6.473200728991824,35.630857072552445,4.122928112565995,63.185158620759964,203.76403650899812,1
6.080190202690512,36.597935501884024,4.5599233002387605,62.54854988237071,217.01784152041503,1
5.771818082415993,36.6657300141911,4.33668502593516,60.2311383044805,200.408391000606,1
6.099402442993141,37.917516679373804,4.761256328930912,59.69955540749656,214.32249641615425,1
5.797305461694171,37.26094805448292,4.85493236441024,60.340306176486955,200.0437359226583,1
5.805017471239305,35.61756913496716,4.618614581113168,60.03051018441696,200.72092596261632,1
6.0313345789728965,37.624057025027646,4.451339014356577,60.63408229560634,203.57032592741336,1
5.887382259434735,35.99275689654007,4.9949229716405315,58.21328653553567,204.77696754723448,1
5.568628992662681,37.572254934615,4.417309401425189,63.57388828194029,213.84308189197702,1
6.428031581001787,35.07129272523682,4.20734483395599,62.91422954692741,211.70447572057432,1
6.194660249921341,36.72643917364738,4.58102121348348,64.52801818893923,218.4258446497141,1
5.537996674364258,36.24100559206672,4.510570621759996,60.505331340121856,200.99116839410522,1
5.972298334869357,37.92708914081969,4.072211280566192,63.716748985931936,203.91305138043975,1
6.07679494352562,36.16109211163597,4.349008255559284,64.09289522612556,219.46949504087178,1
5.886667119429709,36.92133011822648,4.55641374947451,58.53845121301736,200.82321783314063,1
6.273404928641742,36.18360276382205,4.307574144017143,64.89907936395363,201.70459996476245,1
5.76906255181034,37.5704050177218,4.414998757961202,62.08972969081611,200.96764348606212,1
6.420291903949599,35.410756172800205,4.213366096188674,59.09757350894787,209.95001097860313,1
6.316853871637682,35.80076846299736,4.142320441253473,60.86945143645881,219.6331016639062,1
5.511058078823908,36.51199385863361,4.66936812606209,63.64704528547153,214.92381657244573,1
5.574427642797419,36.38561133516558,4.078749579410353,62.33898725288734,201.54063098302737,1
5.54841480788901,35.91808443328591,4.938831829957096,62.96997574072132,200.08051967213473,1
5.784728003474898,35.05249368640277,4.2943109415716725,62.79844523215344,215.19557343361396,1
6.304107807738497,37.72997029033037,4.365793235096909,64.03818401869086,214.55337458240226,1
6.0377558487625125,37.863892280597256,4.947740932858344,64.28322996655942,204.0445464414545,1
5.7078867489116885,37.703008855171845,4.397913150900847,63.58210982137464,213.7388123975115,1
6.2623567924214605,35.07882149840481,4.4299571174563885,63.99965454037419,209.7985128849673,1
6.1901339183729025,37.26785570883401,4.120758380500849,59.09021897773662,214.49107235682047,1
5.554570550053193,36.0256859560064,4.918083595451836,62.02049090002069,218.20957103842775,1
5.809416451474495,36.90987922741129,4.286742772384746,58.77785258202453,219.8139062907286,1
5.676232149451434,35.565447664555336,4.841918368914694,63.61565889761485,219.55659728759892,1
5.571744015445729,35.28237677807094,4.448713995093406,62.1422320203144,200.76058365890617,1
5.658389796016797,37.1100063881763,4.668539773554746,58.62780342511393,218.63332370373377,1
5.754763805034072,37.66169193943158,4.922988170563489,61.43048797411419,208.23933017483566,1
5.778137053413814,37.422145996305666,4.196588578026422,62.35487197500722,211.3426809672105,1
5.748894987629807,37.94914151187981,4.846324197367174,58.14369898947197,208.44504847859343,1
5.858971927848671,37.64842777813084,4.2644954984143055,64.98915455985251,204.00159187081053,1
5.743884586646679,36.99824486727917,4.161056873302982,64.2216154387099,202.19858318808903,1
6.483317419508554,37.623929386039904,4.839656506570234,60.85052134803723,210.27283315612905,1
5.956357888136668,37.96228078761272,4.034825941526841,60.67196282391114,219.3677664086556,1
5.869390215248661,36.195149984911865,4.631300746417274,64.35088164038392,205.8904433037336,1
6.447605400054685,35.84768506493003,4.815394465486881,59.93086695159796,201.4596730558797,1
6.312302546842953,36.350229163748715,4.390748941310349,61.009180814359,212.23152568975755,1
5.762693455249078,35.71182359706356,4.483439219378281,58.249433586126926,212.85698785742417,1
6.3228440782471855,37.18225037496367,4.4693024879448355,61.957732207204586,200.52361563807722,1
6.412353770860408,36.6741876655303,4.3164091093302215,60.055076311651234,213.19316171119576,1
6.084328910602074,35.56352773166852,4.4099191169307685,62.7332695565155,205.953094675521,1
6.009276572572573,35.76463781341464,4.071681508340328,60.717720387718316,214.64154539456013,1
5.713850432000134,37.26351024016164,4.669492336166324,61.55159259073247,219.42911349618132,1
6.383414545566616,36.6895286594753,4.5577798748306355,59.94439910816245,218.40396835077064,1
6.395928545070538,37.226170767504264,4.127882064981697,62.92552167832342,205.06227908047205,1
5.688809794544768,37.277635071625866,4.959732938246861,58.762340074958665,203.27952112738055,1
5.719234488414867,37.88873322625841,4.696398293413665,62.74801571525215,210.10053600260167,1
6.037595782930901,35.87051975881799,4.154548035781567,63.46192801320883,209.41385521760438,1
5.756008690659795,36.89834324105755,4.209459230061237,61.42143426172553,203.80440193357703,1
6.259671388127283,35.962405696675134,4.441698961624067,63.284168645760424,213.19192722666077,1
5.899703217173764,35.21308400071973,4.921606993330781,58.05547623344782,214.6918828493216,1
6.445403991851881,35.920013161671044,4.075442355069422,59.74681514365134,206.26836574177224,1
5.951320282289878,36.57571727475095,4.725330249384937,64.30640636170685,209.29587164185037,1
6.246328435492739,35.38159679074559,4.328783198394125,58.82655457585895,213.83482373540159,1
6.407645364666512,37.66717440379051,4.326448349461832,59.639536083401936,205.4810057869103,1
5.787334621460862,35.246737270537295,4.133344139459224,59.50138553329448,200.16338005504142,1
5.547229996908884,37.0956508304169,4.619323752405932,64.61795573473664,208.03514248836115,1
5.944331677983181,35.203205365459134,4.152250641370099,62.841251719153206,204.70079467078955,1
6.273277357702377,37.11704023288816,4.7472624080347465,62.8340783841573,214.15325499062902,1
6.04679952269576,37.03471115449764,4.52617934325335,59.4426200012827,204.3521513383458,1
5.9053026923452565,35.04175226035009,4.889296847091696,59.87786344675311,201.03076125059812,1
5.924425608398149,37.44679372024015,4.397352744668742,59.83878144584076,210.89804765421218,1
6.07438047486779,37.27756906649695,4.799753557356294,62.94345423556779,200.09077244777583,1
5.502078436807289,37.93234995872955,4.264205104520873,59.97645277161417,214.6448220960345,1
6.081585707591845,36.390693305725904,4.116439698252221,58.57041366398896,214.07246369812285,1
5.62460448453368,36.307430765009094,4.736126073184904,64.46239259717352,217.4717212139148,1
6.364033661819127,36.07549345124272,4.92717080484736,62.78563625744684,217.72975370558416,1
5.5889245672432075,35.11867447749617,4.429646385240871,63.796105751383074,208.17065465043987,1
6.384647134365796,35.70432021315532,4.0393441350072505,63.32900401273607,212.52336777380705,1
5.940090557617317,37.5357730713304,4.824175706213304,60.27173953853167,216.75947799570685,1
5.845158412520423,36.865708454760544,4.192497601320305,59.84934528658934,208.95756232742386,1
5.814596044011921,35.387427329512406,4.482322851803797,61.5795018745999,203.1741186614861,1
5.674313305375981,35.08804122909214,4.030350621896551,60.510418451190176,202.9330467723815,1
6.419091645365905,35.598242518168405,4.065961587654587,60.82918916974999,203.84931881534547,1
5.5617693385743685,37.258182408534736,4.5570984967633255,58.3990755867362,209.36037896236886,1
5.538832907465619,36.0629426108421,4.363286725109608,63.76088100651463,214.70569995894084,1
6.396943749974834,35.42155258877036,4.533764356462272,58.14133327371255,216.51044004960224,1
5.866580289274452,35.207919939736456,4.32465723436626,60.008386890171735,215.32002401447485,1
5.626611421885861,36.667325965812864,4.793919186897592,63.176766696796555,218.71810237732805,1
5.500629750391373,36.06140460477439,4.3695835491441954,58.23315887615543,216.34533212384656,1
6.188890673387133,36.58424717139434,4.405018936832185,64.26790984915323,205.2893044502692,1
5.834541490580987,37.85789435587422,4.064625023427916,63.464286077381345,214.36119476368088,1
6.40188842815131,35.27168998094935,4.97044396682223,58.20186554048604,206.75406883397744,1
5.584826514224185,35.153528583831594,4.964721073191448,63.03767775812376,210.1137969145058,1
5.608189076756508,36.578070251071686,4.320052218002091,59.90111094163051,212.36207094367523,1
6.290925219071315,36.329776452575985,4.493298553662786,62.560001401963206,202.49276085310095,1
6.328606702241354,37.51081596643199,4.541046613963073,59.312920589056176,210.01527147542532,1
5.605939281826806,37.28986849269094,4.311153891920791,60.17766257168568,218.9009762380321,1
5.921858609838009,37.36872588745848,4.6371626826581736,60.21322993254487,202.47581520894707,1
6.297742306930959,37.287511042065105,4.169164152632203,59.74381116358467,215.3247460478886,1
6.483630905492616,37.53092385985771,4.684151551017105,64.40798158599254,205.70471337455143,1
5.509652199293853,35.962904218761956,4.971934318495418,64.17379231240533,201.0071251219444,1
6.001958431279031,35.23702959292288,4.789031417412866,60.608309017913186,218.23890179941247,1
5.554452488010568,37.20198942016559,4.399365769525902,59.877584907160596,210.34898276232963,1
5.985486697929158,36.04643269361363,4.648856537081876,62.629213735747,201.54276367995337,1
6.0954150717742985,37.13220538470971,4.075888458699363,62.613914475252116,216.07954475642904,1
6.33194398959172,35.124942112528274,4.697417473287544,63.578835996450906,207.936455967749,1
6.042840764227495,35.79534672872558,4.310241221779968,61.51133684486179,203.02276650279083,1
